file_id,source_id,content_id,relative_path,system,extension,bytes,sha256,line_count,evidence_type,research_status,source_quality,version_duplicate_status,duplicate_of_paths,structured_data_value,implementation_relevance,table_count_estimate,review_status
FILE-E0CC78437481D414,SRC-7277460215BA7166,CONTENT-D59CF3334A3130F5,06-cross-system/fitness-ecosystem-research/CLAUDE.md,cross-system,.md,3537,5D33D3FE10B4D55106D2250B91716921B43801DDA12CCB0FCE1BE4822D0D5B5D,51,ai_handoff_or_working_note,context_or_design_not_validated,not_evidence_by_itself,currentness_unresolved,,medium,low_or_contextual,0,machine_classified_needs_human_review
FILE-9F9FD4D8C1923A2A,SRC-1A0E40BEC52B6572,CONTENT-035CE551AD2A07D6,06-cross-system/fitness-ecosystem-research/contracts/event-envelope.schema.json,cross-system,.json,2380,A2ED705C47613008CFFEE6CA42FAFA4E2A1568D4AD99EB452B903C154B7535C0,59,schema_or_data_contract,not_scientific_research,not_applicable,currentness_unresolved,,high,high_candidate_not_authorized,0,machine_classified_needs_human_review
FILE-6F000EAB1F59A571,SRC-2D3FDF85AB84AA67,CONTENT-EA0A66E74CECA25B,06-cross-system/fitness-ecosystem-research/contracts/README.md,cross-system,.md,1024,7CF4E061D4ADF1E464D312B553D711F63BBE20E74D277D03951911EABFEC7547,21,documentation_or_other,context_or_design_not_validated,not_evidence_by_itself,currentness_unresolved,,low,low_or_contextual,0,machine_classified_needs_human_review
FILE-53870C156690AAB6,SRC-86204304D8911204,CONTENT-388753C4A4889BE9,06-cross-system/fitness-ecosystem-research/contracts/session-proposal.schema.json,cross-system,.json,2076,26FC94F704307694E6807E46C055564A6BD21C45703E8AB6FF5DE02842AB292E,48,schema_or_data_contract,not_scientific_research,not_applicable,currentness_unresolved,,high,high_candidate_not_authorized,0,machine_classified_needs_human_review
FILE-A2E9366A71793A74,SRC-D463C52F17A968AF,CONTENT-24781911FA13996F,06-cross-system/fitness-ecosystem-research/contracts/shared-core-contract.json,cross-system,.json,1791,9E6E3E10F08536DC61BEE713C36A0CB6DED775772FA2A3DAC9D9DA88FC2203AD,48,structured_data,context_or_design_not_validated,not_evidence_by_itself,currentness_unresolved,,high,high_candidate_not_authorized,0,machine_classified_needs_human_review
FILE-E4F5862C86389600,SRC-4942A3414F2F1001,CONTENT-2B7430ECB30CEB75,06-cross-system/fitness-ecosystem-research/contracts/state-snapshot.schema.json,cross-system,.json,2801,5DD57E869F379C1CEC28E114DEDDB353F553FE721B599DEC8EC3751CAB139CC2,53,schema_or_data_contract,not_scientific_research,not_applicable,currentness_unresolved,,high,high_candidate_not_authorized,0,machine_classified_needs_human_review
FILE-575C814519FB379B,SRC-F5C79900973670E8,CONTENT-A3BF5861180C27B0,06-cross-system/fitness-ecosystem-research/contracts/weekly-plan.schema.json,cross-system,.json,2561,BF71FFDCF1396CD4C21192059997B4E6DF82AA68565F0BD78D365FF41237F7A2,54,schema_or_data_contract,not_scientific_research,not_applicable,currentness_unresolved,,high,high_candidate_not_authorized,0,machine_classified_needs_human_review
FILE-B77EA4CF713F4670,SRC-22AB37BD19A6CEB8,CONTENT-D0001934E361109A,06-cross-system/fitness-ecosystem-research/DECISION_LOG.md,cross-system,.md,1822,613AF6F822006F699760DA64365F5C5AE6659E8777E2AB346BF758BC56A94BB0,38,documentation_or_other,context_or_design_not_validated,not_evidence_by_itself,currentness_unresolved,,medium,low_or_contextual,0,machine_classified_needs_human_review
FILE-B385C278CD14DF22,SRC-1FCB5AA581FF5313,CONTENT-BED33A3862C1800E,06-cross-system/fitness-ecosystem-research/docs/00_EXECUTIVE_REVIEW.md,cross-system,.md,9989,48821592D394135D24675AFDD4A2EE2B0E9594F0E59C9F2AE9D2B23C003EB34A,131,research_synthesis_or_evidence_pack,candidate_evidence_unverified,secondary_or_unknown,currentness_unresolved,,medium,medium_requires_review,3,machine_classified_needs_human_review
FILE-391CF22D96565846,SRC-4D7DAB419D0CCE82,CONTENT-60E0097C55EEF6D1,06-cross-system/fitness-ecosystem-research/docs/01_ARCHITECTURE_DECISIONS.md,cross-system,.md,6140,2E0040B74308D7AAED091FBE8038C7DFF0F329AF1A5B97925DDB23098BDF6F97,94,product_or_system_design,context_or_design_not_validated,not_evidence_by_itself,currentness_unresolved,,medium,medium_requires_review,1,machine_classified_needs_human_review
FILE-6BB28EA1ECF9140C,SRC-0383FB43C9805904,CONTENT-37EA7E549C5F6E2D,06-cross-system/fitness-ecosystem-research/docs/02_SYNC_AND_DATA_CONTRACT.md,cross-system,.md,5800,3A1F42BA50A03B708A19D72F0EDEEC54A883BCDCB6F60FBE6F765A8DA379E5A3,121,documentation_or_other,context_or_design_not_validated,not_evidence_by_itself,currentness_unresolved,,medium,low_or_contextual,3,machine_classified_needs_human_review
FILE-8A6E5772C6BA45B4,SRC-7242BD34C7077BCD,CONTENT-EF0BD79A283D97C4,06-cross-system/fitness-ecosystem-research/docs/03_WHOLE_ATHLETE_STATE.md,cross-system,.md,6138,0BBE824544C8DADAE671136F5F9438A11C38AF9E1AC3D3A414CA323219965CDF,123,documentation_or_other,context_or_design_not_validated,not_evidence_by_itself,currentness_unresolved,,medium,low_or_contextual,1,machine_classified_needs_human_review
FILE-9EEC8079C52AC9EB,SRC-2B92343D110B1A42,CONTENT-BDC15104533BFA16,06-cross-system/fitness-ecosystem-research/docs/04_COORDINATOR_SPEC.md,cross-system,.md,5005,F6398CE6ABC2B38063DD4D67E9FF7B24A6B5CC77739173ACED1BB319A8FC6A12,132,product_or_system_design,context_or_design_not_validated,not_evidence_by_itself,currentness_unresolved,,low,medium_requires_review,0,machine_classified_needs_human_review
FILE-1237AB8517B04A3B,SRC-04395271542525B5,CONTENT-AA15CA2E061D7219,06-cross-system/fitness-ecosystem-research/docs/05_APP_SPLIT_MIGRATION.md,cross-system,.md,4446,B043DD47DE3453A38C955CD61CB9CA825F7250CF6E0978585736B343BA07663A,110,documentation_or_other,context_or_design_not_validated,not_evidence_by_itself,currentness_unresolved,,medium,low_or_contextual,1,machine_classified_needs_human_review
FILE-DBF5ACA1CB20776C,SRC-A0C4B5451E3EBC6B,CONTENT-94FBBFA9B0BE77D4,06-cross-system/fitness-ecosystem-research/docs/06_SECURITY_PRIVACY_REGULATORY.md,cross-system,.md,5095,28323953256939C5C87BD9880AA3F55361A747978680994E3B2C6CF72A303A30,81,documentation_or_other,context_or_design_not_validated,not_evidence_by_itself,currentness_unresolved,,medium,low_or_contextual,1,machine_classified_needs_human_review
FILE-14CD62A4276E7941,SRC-ECF34653808362D3,CONTENT-8559B978CE2D173B,06-cross-system/fitness-ecosystem-research/docs/07_TEST_AND_RELEASE_GATES.md,cross-system,.md,3686,B6868E67E11EA2245593F5EB93B3C11C056EB9B54AABEFF340336EB0C53A1014,119,test_or_fixture,not_scientific_research,not_applicable,currentness_unresolved,,low,high_candidate_not_authorized,0,machine_classified_needs_human_review
FILE-CD5C7D36909BBCE3,SRC-4906C1B811184743,CONTENT-05143B230755D456,06-cross-system/fitness-ecosystem-research/docs/08_PLUGIN_AND_CLAUDE_CODE_SETUP.md,cross-system,.md,5946,570DB14BAA1236B798C520D0E5CBC77D438E20C5A80DDEB1CF39470D3617499C,138,ai_handoff_or_working_note,context_or_design_not_validated,not_evidence_by_itself,currentness_unresolved,,medium,low_or_contextual,1,machine_classified_needs_human_review
FILE-4A5A19A29736D1C1,SRC-DC70B5FB4D2F231A,CONTENT-6BA70960E348C867,06-cross-system/fitness-ecosystem-research/docs/09_BUILD_ROADMAP.md,cross-system,.md,3730,E3931F7198EA3267CE75E4D5979A17BCB4DCC5488B93A89A691EC187B6BDACB5,92,product_or_system_design,context_or_design_not_validated,not_evidence_by_itself,currentness_unresolved,,medium,medium_requires_review,1,machine_classified_needs_human_review
FILE-23973A66C5552942,SRC-9CF0ADB8FA067AFA,CONTENT-1EF7AE0B30DB2662,06-cross-system/fitness-ecosystem-research/docs/10_OPEN_DECISIONS.md,cross-system,.md,2508,6DF53ACDEEA89307DD5DF33946050FBCDBE0F8E1F3E040C1C14F62A9920CD64A,66,documentation_or_other,context_or_design_not_validated,not_evidence_by_itself,currentness_unresolved,,low,low_or_contextual,0,machine_classified_needs_human_review
FILE-8CADB0020F72F5D2,SRC-3F70904EC639D58D,CONTENT-DB6129AE850E3D35,06-cross-system/fitness-ecosystem-research/docs/CLAIM_REGISTER.md,cross-system,.md,4111,A630055116A78FCD16D5120018D7E80E0BCAB9E6B52D59FF6B4EB3B5365A6E1B,37,claim_registry,candidate_evidence_unverified,secondary_or_unknown,currentness_unresolved,,high,high_candidate_not_authorized,1,machine_classified_needs_human_review
FILE-2736C8BEB3A856A8,SRC-B9A16FE50572DC55,CONTENT-C5F974F4DAF97EE0,06-cross-system/fitness-ecosystem-research/docs/RESEARCH_METHOD.md,cross-system,.md,2321,11CF3A8B484AD661B6B44CD23F2B7D20ECB3B9FF002015D8C126A9F25CBC9B51,42,research_synthesis_or_evidence_pack,candidate_evidence_unverified,mixed_secondary_with_primary_citations,currentness_unresolved,,medium,medium_requires_review,0,machine_classified_needs_human_review
FILE-873FCCD028849C56,SRC-187D0CD19B0BDC1F,CONTENT-56D8A37F34482802,06-cross-system/fitness-ecosystem-research/docs/SOURCES.md,cross-system,.md,10181,A7273B3919B2B0BBEAC984298E068A74CD51B73C651161A1050E967A5CAD5C5B,96,source_registry,candidate_evidence_unverified,mixed_secondary_with_primary_citations,currentness_unresolved,,high,medium_requires_review,5,machine_classified_needs_human_review
FILE-D2F93F3AAB3D5ADA,SRC-F02ED98D681E6696,CONTENT-E4DBE0BA805413EF,06-cross-system/fitness-ecosystem-research/fixtures/event-session-completed.json,cross-system,.json,1042,1BEF5322251D2C108484E7BEF350FF10BF10AD4641F9BC28EF20EB31E8E8FFB0,36,test_or_fixture,not_scientific_research,not_applicable,currentness_unresolved,,high,high_candidate_not_authorized,0,machine_classified_needs_human_review
FILE-556B29F66DA267F9,SRC-6567446EA36D3508,CONTENT-7219CCB27889373B,06-cross-system/fitness-ecosystem-research/fixtures/session-proposal-conditioning.json,cross-system,.json,940,186EB076EFA49C31D2790AB994812CBD7A196D0C0703B433299199E0118235BB,29,test_or_fixture,not_scientific_research,not_applicable,currentness_unresolved,,high,high_candidate_not_authorized,0,machine_classified_needs_human_review
FILE-B04B256F6A620D3F,SRC-31ADC9872206CF16,CONTENT-A334DE0CF310D662,06-cross-system/fitness-ecosystem-research/fixtures/state-snapshot-missing-data.json,cross-system,.json,1116,2A18892B7E7F7826E4B726EC1EDC20FC38B69B70ED70738B495E8D2EB5EDA8D5,34,test_or_fixture,not_scientific_research,not_applicable,currentness_unresolved,,high,high_candidate_not_authorized,0,machine_classified_needs_human_review
FILE-03417BBCC64C0784,SRC-A5AF88184713C198,CONTENT-A926F537E315C5C0,06-cross-system/fitness-ecosystem-research/fixtures/weekly-plan-reason-coded.json,cross-system,.json,1142,8EEC6BFF3B440D84F77BF6EBC9AF14F661F49287B62FE9B6EF3E8D62DE3AF326,34,test_or_fixture,not_scientific_research,not_applicable,currentness_unresolved,,high,high_candidate_not_authorized,0,machine_classified_needs_human_review
FILE-C09158E621125BCC,SRC-FBBF7DD449B725AE,CONTENT-3FB6266200BA142D,06-cross-system/fitness-ecosystem-research/HANDOFF_TO_CLAUDE_CODE.md,cross-system,.md,3812,013DD40EF51986EF53A9AA986E54F9DF54DF19861824D898F28A6AC89726871B,80,ai_handoff_or_working_note,context_or_design_not_validated,not_evidence_by_itself,possibly_stale_review_required,,medium,low_or_contextual,0,machine_classified_needs_human_review
FILE-644D4448684BB057,SRC-B493320F7BBB5110,CONTENT-5CDD14CF7E6BBC33,06-cross-system/fitness-ecosystem-research/PROJECT_CONTEXT.md,cross-system,.md,4214,09C5CEA9476FEA2209746F6ED26629306D083BD6F08EA74845116AE72D04C48E,56,documentation_or_other,context_or_design_not_validated,not_evidence_by_itself,currentness_unresolved,,medium,low_or_contextual,1,machine_classified_needs_human_review
FILE-92431C5A8FADC181,SRC-577753656E03EE21,CONTENT-2077117DE102C8EC,06-cross-system/fitness-ecosystem-research/README.md,cross-system,.md,5488,72F48556C6217D18239A6E65D5D13A0D73BD35DF2B35F2A33E8D2FE5D838267A,98,documentation_or_other,context_or_design_not_validated,not_evidence_by_itself,currentness_unresolved,,medium,low_or_contextual,1,machine_classified_needs_human_review
FILE-3A58DD485CC5AE69,SRC-F4F9C0535E61F1EC,CONTENT-6B66BB9CD0CBE15D,06-cross-system/fitness-ecosystem-research/RESEARCH_BUNDLE_INDEX.md,cross-system,.md,2535,3F6A4FBC0ADCA3C14A1F2D789840332024638A2F5E35BCD65E890215C4C21133,45,research_synthesis_or_evidence_pack,candidate_evidence_unverified,secondary_or_unknown,currentness_unresolved,,medium,medium_requires_review,3,machine_classified_needs_human_review
FILE-021BB3B9D71553CB,SRC-05CC86029F2402E8,CONTENT-4D7B9CF057C649A0,06-cross-system/fitness-ecosystem-research/scripts/validate_contracts.py,cross-system,.py,2265,5D0528B75CFE5E70CD08F1E58841D700F28EEF4E742BE66EBF0ABD39023055D0,64,software_or_build_artifact,not_scientific_research,not_applicable,currentness_unresolved,,medium,reference_only_do_not_wire,0,machine_classified_needs_human_review
FILE-903417211C01473E,SRC-5A1CBF9C2AC79A4A,CONTENT-6BFA18F4E98FDDD2,06-cross-system/fitness-ecosystem-research/scripts/verify.sh,cross-system,.sh,908,FB207CBE3780FE569AE7E62F2FD548D8DC2B0785CAA9D49A5CE3601963CB7CD2,28,software_or_build_artifact,not_scientific_research,not_applicable,currentness_unresolved,,low,reference_only_do_not_wire,0,machine_classified_needs_human_review
FILE-0EE9C9F8DD048AE3,SRC-5950C0A77FD35011,CONTENT-66CB31119BEC62AF,06-cross-system/fitness-ecosystem-research/WORKTREE.md,cross-system,.md,2140,CE314D358349C19EC01B4E80D7B9E1D746DE4F3D8057B423586313E2375C76FF,40,documentation_or_other,context_or_design_not_validated,not_evidence_by_itself,currentness_unresolved,,medium,low_or_contextual,1,machine_classified_needs_human_review
FILE-F6D0047EB99B8175,SRC-1EEF486AA628C77F,CONTENT-D41680B0FF068B85,06-cross-system/fitness-ecosystem-research/worktree/00-baseline-audit/README.md,cross-system,.md,1019,53658897A356F42038D363D08A6ABF3773118019A0FA2914BB940EE6A317B956,27,documentation_or_other,context_or_design_not_validated,not_evidence_by_itself,currentness_unresolved,,low,low_or_contextual,0,machine_classified_needs_human_review
FILE-39E5299DB643C341,SRC-8775A3FC1946635D,CONTENT-5434FCD593D27EB5,06-cross-system/fitness-ecosystem-research/worktree/01-contracts-and-sync/README.md,cross-system,.md,787,D85B1D81FD83FC4589C17EAFEEDCF0D19D94BAC8A7B281F7BA56E0FDA0691B59,22,documentation_or_other,context_or_design_not_validated,not_evidence_by_itself,currentness_unresolved,,low,low_or_contextual,0,machine_classified_needs_human_review
FILE-D5CDB6385A7AA0E7,SRC-35E8682383629150,CONTENT-E22D264E6F2FAB57,06-cross-system/fitness-ecosystem-research/worktree/02-state-engine/README.md,cross-system,.md,735,F2F6B8712C8E21BDFC76C29997386467AA0C6A78BD28C4AA853564821872AF55,23,documentation_or_other,context_or_design_not_validated,not_evidence_by_itself,currentness_unresolved,,medium,low_or_contextual,0,machine_classified_needs_human_review
FILE-B726A3EFBD6A7193,SRC-52D28986E2C792D2,CONTENT-6D3FFAE137730108,06-cross-system/fitness-ecosystem-research/worktree/03-package-split/README.md,cross-system,.md,695,57FF766E6F906E53EB57D4C8CF8131691DEB02E72BC44C1269EAF62344DEEFFD,21,documentation_or_other,context_or_design_not_validated,not_evidence_by_itself,currentness_unresolved,,low,low_or_contextual,0,machine_classified_needs_human_review
FILE-AA29409BCD3AB0ED,SRC-4CA3C67058167026,CONTENT-4E3CDD89DFEF588E,06-cross-system/fitness-ecosystem-research/worktree/04-conditioning-canary/README.md,cross-system,.md,701,18237148827874AB46157931BB85B35BC36A040488BA1743734A8E32B1F1EB31,21,documentation_or_other,context_or_design_not_validated,not_evidence_by_itself,currentness_unresolved,,low,low_or_contextual,0,machine_classified_needs_human_review
FILE-51FBB63E1427A316,SRC-1CB4DC0F5570D48D,CONTENT-17FA2C810CFD66F7,06-cross-system/fitness-ecosystem-research/worktree/05-strength-migration/README.md,cross-system,.md,693,784BE17A401D28437BA7A1084425E1491E7618DDEAD5DD4648DEAE886E8CB8D2,21,documentation_or_other,context_or_design_not_validated,not_evidence_by_itself,currentness_unresolved,,low,low_or_contextual,0,machine_classified_needs_human_review
FILE-B17D5E69A9D9A3B5,SRC-0B85E7ACF71EDA88,CONTENT-F9AC04CB86171A20,06-cross-system/fitness-ecosystem-research/worktree/06-coordinator-simulation/README.md,cross-system,.md,694,789053BD3EA52701E0710289D92076B9D88F6E016FB9EECEFAE59F5FB3286719,22,documentation_or_other,context_or_design_not_validated,not_evidence_by_itself,currentness_unresolved,,low,low_or_contextual,0,machine_classified_needs_human_review
FILE-4E49509E950E1D38,SRC-F8CC11A65B4ADDC0,CONTENT-A9F27D178E33B99E,06-cross-system/fitness-ecosystem-research/worktree/07-production-hardening/README.md,cross-system,.md,658,ED0191C8FF42579FE1911776B33864A1B668764FCED41BF6114F809330DB5F86,21,documentation_or_other,context_or_design_not_validated,not_evidence_by_itself,currentness_unresolved,,low,low_or_contextual,0,machine_classified_needs_human_review
FILE-0A12E5499682CA6B,SRC-3B1B27B69B18EAF2,CONTENT-A2EE0BE5C25E5787,06-cross-system/fitness-ecosystem-research/worktree/BACKLOG.md,cross-system,.md,3263,5557E22ABF01D99F3A870F7E749D9182997B73C99A86140C6820D2DBC8E278DF,92,documentation_or_other,context_or_design_not_validated,not_evidence_by_itself,currentness_unresolved,,medium,low_or_contextual,1,machine_classified_needs_human_review
FILE-5B964CCEB3C4147E,SRC-255BC1BE6CE1E0AB,CONTENT-159A7B67C108F49F,06-cross-system/fitness-ecosystem-research/worktree/CHECKLIST.md,cross-system,.md,1138,35A104F6CE72A50A5A35095B754023EC4EE121995F7504CD56167CD7C9F05E34,23,documentation_or_other,context_or_design_not_validated,not_evidence_by_itself,currentness_unresolved,,medium,low_or_contextual,0,machine_classified_needs_human_review
FILE-007F7DE14718483E,SRC-A766C670B6B5A998,CONTENT-AC918D6448006801,06-cross-system/hybrid-engine-repo-docs/ACTUAL_ARCHITECTURE.md,cross-system,.md,8319,E6A4A0A2D2480675AA85BA3C31D74DE0C728D7AFCEDF2EDE3C3E238FBC5E89C4,213,product_or_system_design,context_or_design_not_validated,not_evidence_by_itself,currentness_unresolved,,medium,medium_requires_review,2,machine_classified_needs_human_review
FILE-B74A866E45B39766,SRC-4D243F34D1FF3F06,CONTENT-58666BA92B06042A,06-cross-system/hybrid-engine-repo-docs/ACTUAL_DATA_DICTIONARY.md,cross-system,.md,7061,172B2410A1300622BD4475FB3540D1463A36C561AFE87D704048CD449308434B,131,documentation_or_other,context_or_design_not_validated,not_evidence_by_itself,currentness_unresolved,,medium,low_or_contextual,5,machine_classified_needs_human_review
FILE-C293B534E31A9CC9,SRC-1515A6FA6D6138A6,CONTENT-6E4B5B2A5218AFDA,06-cross-system/hybrid-engine-repo-docs/ACTUAL_PRODUCT_MODEL.md,cross-system,.md,5664,D0558DBC7130BB9A0724AE7598C8CE76088C3703120F728257A50EF137AF56E8,123,documentation_or_other,context_or_design_not_validated,not_evidence_by_itself,currentness_unresolved,,medium,low_or_contextual,1,machine_classified_needs_human_review
FILE-44379AC9ECD5F470,SRC-410C0B6B9CA4AB95,CONTENT-CFCBCE11F963AAA1,06-cross-system/hybrid-engine-repo-docs/ACTUAL_TEST_CATALOG.md,cross-system,.md,4176,D331DD0523123F5BF3F8310CD886ED71E82F9B8EBC5B8A3CBA79757913349B85,81,test_or_fixture,not_scientific_research,not_applicable,currentness_unresolved,,medium,high_candidate_not_authorized,2,machine_classified_needs_human_review
FILE-AA00EC52913A4CE7,SRC-EB36E1A204D9FF28,CONTENT-17E2658E7A9A5514,06-cross-system/hybrid-engine-repo-docs/ACTUAL_UX_AUDIT.md,cross-system,.md,4520,7EA3DF81899E65EAC7FA296C43A5342A103C12FC0D6FD8C10E4C935ECC9997D6,95,documentation_or_other,context_or_design_not_validated,not_evidence_by_itself,currentness_unresolved,,medium,low_or_contextual,1,machine_classified_needs_human_review
FILE-F116598051408CD4,SRC-6626D6A96963C5FB,CONTENT-59CF365F3B26E315,06-cross-system/hybrid-engine-repo-docs/ACTUAL_WORKFLOWS.md,cross-system,.md,6066,DABA0D181C03A08D1C7ED799AE3AC637EFE036F6ADA97B2BE97EEE5D4E020B2F,140,documentation_or_other,context_or_design_not_validated,not_evidence_by_itself,currentness_unresolved,,medium,low_or_contextual,0,machine_classified_needs_human_review
FILE-77C5F814198BE7C2,SRC-6E94D0C645AE93CF,CONTENT-7993BA9C5CBB035D,06-cross-system/hybrid-engine-repo-docs/ADAPTIVE_ENGINE_CONTRACT.md,cross-system,.md,3665,ECB3C3B9972EB4B33F9DF94C02B3EE23DBE333EA617A03861EFDED1D545D1279,88,documentation_or_other,context_or_design_not_validated,not_evidence_by_itself,currentness_unresolved,,medium,low_or_contextual,0,machine_classified_needs_human_review
FILE-399F1E162CEEE64D,SRC-4EFD0C87E015324D,CONTENT-1532D9A08FE86534,06-cross-system/hybrid-engine-repo-docs/ARC_CLAUDE_HANDOFF.md,cross-system,.md,4505,5B6DC2C4C9ABCD1A396A3E95A9B05EC97A10881F516EE8437AEEFDF1E6BA788C,114,ai_handoff_or_working_note,context_or_design_not_validated,not_evidence_by_itself,possibly_stale_review_required,,low,low_or_contextual,0,machine_classified_needs_human_review
FILE-3BD02CD8E5E97923,SRC-DEDA5916DE02D827,CONTENT-840E5A85C478179C,06-cross-system/hybrid-engine-repo-docs/ARC_LAYER3_DESIGN.md,cross-system,.md,24568,1FD7CE71C31EDCFA7D2721E768E085BF460E4CA8E80658ABEB3084252C187A38,398,product_or_system_design,context_or_design_not_validated,not_evidence_by_itself,currentness_unresolved,,low,medium_requires_review,1,machine_classified_needs_human_review
FILE-5B8FF4AB7CAB54A1,SRC-A0E4DB07F04AA030,CONTENT-2FDDB7545FAF0026,06-cross-system/hybrid-engine-repo-docs/ARCHITECTURE_STATUS.md,cross-system,.md,4532,BB98E533A7AD6426013FC2848B9C35FA27C96D7CAD3457821494E7D4CD71E807,87,product_or_system_design,context_or_design_not_validated,not_evidence_by_itself,currentness_unresolved,,medium,medium_requires_review,1,machine_classified_needs_human_review
FILE-3CF970CC95D47E5B,SRC-619393EF067ACDB1,CONTENT-9160F29160A6DE91,06-cross-system/hybrid-engine-repo-docs/changelog.md,cross-system,.md,81467,23ACFD14EB541DA32BECE65707B6F81B928B2CFFABDA1A82CC0097DE3AB8FDB7,1326,documentation_or_other,context_or_design_not_validated,not_evidence_by_itself,currentness_unresolved,,medium,low_or_contextual,0,machine_classified_needs_human_review
FILE-046AF84E8269123A,SRC-9C2A21E1DEFD9605,CONTENT-81E19E63790F60CA,06-cross-system/hybrid-engine-repo-docs/COACH_INTEGRATION.md,cross-system,.md,15843,1BD1D2C76ABA23B5E8E985F72468838F45A8F9649DB7C5902ECE9EE4838052DD,317,documentation_or_other,context_or_design_not_validated,not_evidence_by_itself,currentness_unresolved,,medium,low_or_contextual,2,machine_classified_needs_human_review
FILE-F4155ECC4C6954D5,SRC-6CD50C422BFF449F,CONTENT-E77B2B37030B26A8,06-cross-system/hybrid-engine-repo-docs/COACH_WEEK_REVIEW_IMPLEMENTATION.md,cross-system,.md,2944,1C33CF0698EFF1CF3A3E9BC8EEE34C47EDCDA35E3B7E76786004E0C70300B6C2,70,research_synthesis_or_evidence_pack,candidate_evidence_unverified,secondary_or_unknown,currentness_unresolved,,low,medium_requires_review,0,machine_classified_needs_human_review
FILE-8BA60B43491E5719,SRC-87A9E52174DA9634,CONTENT-B89CF91AA1BD4138,06-cross-system/hybrid-engine-repo-docs/COORDINATOR_AND_EVIDENCE_AUDIT.md,cross-system,.md,11813,DB1F39403DD9C53E7C992DD3A9C3C75BEF0E8CFBCE70B0719C762A1583F0AC03,215,research_synthesis_or_evidence_pack,candidate_evidence_unverified,secondary_or_unknown,currentness_unresolved,,medium,medium_requires_review,1,machine_classified_needs_human_review
FILE-59FC53D9F772C64E,SRC-76B3F5D7610D958A,CONTENT-CBC4547C3D4FB2A9,06-cross-system/hybrid-engine-repo-docs/DESIGN-TOKENS.md,cross-system,.md,6723,360DE164B62DD453D787D18B2FDCE903889F2E3DAB8C26827FB6E5425EB2F5E7,127,product_or_system_design,context_or_design_not_validated,not_evidence_by_itself,currentness_unresolved,,medium,medium_requires_review,2,machine_classified_needs_human_review
FILE-601BCF8482CEC5E2,SRC-260994305BC50543,CONTENT-8EB6647B7B3DC2CF,06-cross-system/hybrid-engine-repo-docs/EVIDENCE_GATE.md,cross-system,.md,4919,715E071FD6D86C58894ACB6496513E8D52CC4904D827FD85C08DA04057E03FE4,122,research_synthesis_or_evidence_pack,candidate_evidence_unverified,secondary_or_unknown,currentness_unresolved,,medium,medium_requires_review,0,machine_classified_needs_human_review
FILE-0DB29CFFD079A910,SRC-A0541F91C708CFC0,CONTENT-00BFB2D4404FB75F,06-cross-system/hybrid-engine-repo-docs/HANDOFF.md,cross-system,.md,15293,E347B625BF0BF6690B3DAF7A27965BF828C302B21D33733EEE17A83BDB179759,288,ai_handoff_or_working_note,context_or_design_not_validated,not_evidence_by_itself,possibly_stale_review_required,,medium,low_or_contextual,2,machine_classified_needs_human_review
FILE-1A3AD69E137D8B14,SRC-99B30505F6AA10BF,CONTENT-AA570FBC8101ED61,06-cross-system/hybrid-engine-repo-docs/HANDOFF_2026-08-08_ARC_IMPORT.md,cross-system,.md,13429,8FFC555CC309756410AEA7419C23A1C233959408EA54C8D847E4B08EDC501308,279,ai_handoff_or_working_note,context_or_design_not_validated,not_evidence_by_itself,possibly_stale_review_required,,medium,low_or_contextual,4,machine_classified_needs_human_review
FILE-A2834A15537B5D2C,SRC-1F92BA8511FB23BE,CONTENT-A8931D811C3CC7B0,06-cross-system/hybrid-engine-repo-docs/HYBRID_ARC_INTEGRATION_OPTIONS.md,cross-system,.md,7578,152A2E2472AFD8532B46375FE3C5FA1FC00890D6FCF9257062AD0772B9290B6B,133,documentation_or_other,context_or_design_not_validated,not_evidence_by_itself,currentness_unresolved,,medium,low_or_contextual,3,machine_classified_needs_human_review
FILE-03C91749ADFF8F42,SRC-3CA132736B911847,CONTENT-8B4615FD3BCD860C,06-cross-system/hybrid-engine-repo-docs/MIGRATION.md,cross-system,.md,17223,10E9A1BF9D97505EB2E0E7F06ABB2C44C8F891E6BF9A8615AC251B9AE6B40468,298,documentation_or_other,context_or_design_not_validated,not_evidence_by_itself,currentness_unresolved,,medium,low_or_contextual,3,machine_classified_needs_human_review
FILE-49D5A84A3AFF4708,SRC-A22699E5985D48E2,CONTENT-CAEA1E9A6FB47C2F,06-cross-system/hybrid-engine-repo-docs/MIGRATION_ROLLOUT.md,cross-system,.md,3595,007A1716723BFB0CE5DA35D054FCA6859772BF038F52550065612F11437661A6,84,documentation_or_other,context_or_design_not_validated,not_evidence_by_itself,currentness_unresolved,,medium,low_or_contextual,1,machine_classified_needs_human_review
FILE-B8F2B2DDAD76AAB3,SRC-80632364A0BD8AFC,CONTENT-3821B425B112A90D,06-cross-system/hybrid-engine-repo-docs/NUTRITION_CATALOGUE.md,cross-system,.md,7230,110B4F952AC6824674399A9F46BC3D7CEAE96FD1D64E5885310E1E81F4B6A41D,177,documentation_or_other,context_or_design_not_validated,not_evidence_by_itself,currentness_unresolved,,medium,low_or_contextual,1,machine_classified_needs_human_review
